traceID,spanID,process.serviceName,operationName,startTime,startTimeMillis,duration,tags.0.type,tags.0.key,tags.0.value,tags.1.type,tags.1.key,tags.1.value,tags.2.type,tags.2.key,tags.2.value,tags.3.type,tags.3.key,tags.3.value,tags.4.type,tags.4.key,tags.4.value,tags.5.type,tags.5.key,tags.5.value,tags.6.type,tags.6.key,tags.6.value,tags.7.type,tags.7.key,tags.7.value,tags.8.type,tags.8.key,tags.8.value,tags.9.type,tags.9.key,tags.9.value,references.0.refType,references.0.spanID,references.0.traceID,tags.10.type,tags.10.key,tags.10.value
56af782fdca023ff,5e69e3e5f4a170be,compose-post-service,RedisHashSet,1635326911351796,1635326911351,1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2fc775185ad4e717,56af782fdca023ff,,,
56af782fdca023ff,d11bd318d80814b5,compose-post-service,UploadText,1635326911353942,1635326911353,3848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,3da107cc2567d41b,56af782fdca023ff,,,
56af782fdca023ff,179ce053bfae2326,compose-post-service,RedisHashSet,1635326911353957,1635326911353,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d11bd318d80814b5,56af782fdca023ff,,,
56af782fdca023ff,3c0af47fe91cd5b6,post-storage-service,StorePost,1635326911354879,1635326911354,1256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d11bd318d80814b5,56af782fdca023ff,,,
56af782fdca023ff,55003f61aff75bed,post-storage-service,MongoInsertPost,1635326911354916,1635326911354,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,3c0af47fe91cd5b6,56af782fdca023ff,,,
56af782fdca023ff,5c1b9b432b619417,user-timeline-service,WriteUserTimeline,1635326911354958,1635326911354,2118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d11bd318d80814b5,56af782fdca023ff,,,
56af782fdca023ff,6d14bb27779e67cd,user-timeline-service,MongoFindUser,1635326911354977,1635326911354,2102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5c1b9b432b619417,56af782fdca023ff,,,
56af782fdca023ff,351c7277475a6341,user-timeline-service,MongoInsert,1635326911355746,1635326911355,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5c1b9b432b619417,56af782fdca023ff,,,
56af782fdca023ff,ac438b27e2928fc2,write-home-timeline-service,FanoutHomeTimelines,1635326911355771,1635326911355,5123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d11bd318d80814b5,56af782fdca023ff,,,
56af782fdca023ff,a9cccb877ed9cfd1,social-graph-service,GetFollowers,1635326911355906,1635326911355,3356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ac438b27e2928fc2,56af782fdca023ff,,,
56af782fdca023ff,eb69b49d9039151d,social-graph-service,RedisGet,1635326911355920,1635326911355,1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a9cccb877ed9cfd1,56af782fdca023ff,,,
56af782fdca023ff,ab8a39086fa10601,user-timeline-service,RedisUpdate,1635326911356678,1635326911356,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5c1b9b432b619417,56af782fdca023ff,,,
56af782fdca023ff,49d3ac9a6b50e119,social-graph-service,MongoFindUser,1635326911357098,1635326911357,951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a9cccb877ed9cfd1,56af782fdca023ff,,,
56af782fdca023ff,beec2681e6a9d71f,social-graph-service,RedisInsert,1635326911358099,1635326911358,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a9cccb877ed9cfd1,56af782fdca023ff,,,
56af782fdca023ff,cb61483df32ae1a4,write-home-timeline-service,RedisUpdate,1635326911359375,1635326911359,1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ac438b27e2928fc2,56af782fdca023ff,,,
8007a150777ae30e,8007a150777ae30e,nginx-web-server,/wrk2-api/post/compose,1635326911376000,1635326911376,9321,string,sampler.type,const,bool,sampler.param,true,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,23,string,peer.address,172.21.0.1:55174,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,
8007a150777ae30e,b519d1428647dc69,nginx-web-server,/wrk2-api/post/compose,1635326911376588,1635326911376,8732,string,component,nginx,string,nginx.worker_pid,23,string,peer.address,172.21.0.1:55174,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,8007a150777ae30e,8007a150777ae30e,,,
8007a150777ae30e,d7ba1092ebb6925b,nginx-web-server,ComposePost,1635326911376689,1635326911376,8521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b519d1428647dc69,8007a150777ae30e,,,
8007a150777ae30e,75dcc1e4b11f5f7b,media-service,UploadMedia,1635326911377021,1635326911377,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d7ba1092ebb6925b,8007a150777ae30e,,,
8007a150777ae30e,d2308418b6b7030d,compose-post-service,UploadMedia,1635326911377163,1635326911377,1552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,75dcc1e4b11f5f7b,8007a150777ae30e,,,
8007a150777ae30e,7f5b082427df78fc,compose-post-service,RedisHashSet,1635326911377190,1635326911377,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d2308418b6b7030d,8007a150777ae30e,,,
8007a150777ae30e,574fc118b69fdaeb,user-service,UploadUserWithUserId,1635326911377450,1635326911377,7462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d7ba1092ebb6925b,8007a150777ae30e,,,
8007a150777ae30e,bafe120c6df183b6,text-service,UploadText,1635326911377619,1635326911377,6957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d7ba1092ebb6925b,8007a150777ae30e,,,
8007a150777ae30e,195409a001c3076c,unique-id-service,UploadUniqueId,1635326911378356,1635326911378,1292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,d7ba1092ebb6925b,8007a150777ae30e,,,
8007a150777ae30e,c14d4802ad18137e,user-mention-service,UploadUserMentions,1635326911378384,1635326911378,1870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,bafe120c6df183b6,8007a150777ae30e,,,
8007a150777ae30e,4a8ba66565a892f3,url-shorten-service,UploadUrls,1635326911378384,1635326911378,1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,bafe120c6df183b6,8007a150777ae30e,,,
8007a150777ae30e,ee97af7cb05c0a95,compose-post-service,UploadUniqueId,1635326911378477,1635326911378,1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,195409a001c3076c,8007a150777ae30e,,,
8007a150777ae30e,67fdc814af01f5c2,compose-post-service,RedisHashSet,1635326911378492,1635326911378,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ee97af7cb05c0a95,8007a150777ae30e,,,
8007a150777ae30e,2b32ceedac0450b,compose-post-service,UploadUrls,1635326911378569,1635326911378,1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4a8ba66565a892f3,8007a150777ae30e,,,
8007a150777ae30e,f25d1112f24c8998,compose-post-service,RedisHashSet,1635326911378586,1635326911378,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2b32ceedac0450b,8007a150777ae30e,,,
8007a150777ae30e,f46eae04697dce75,compose-post-service,UploadCreator,1635326911378859,1635326911378,5764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,574fc118b69fdaeb,8007a150777ae30e,,,
8007a150777ae30e,fb54b66277fdb9e5,compose-post-service,RedisHashSet,1635326911378872,1635326911378,5733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f46eae04697dce75,8007a150777ae30e,,,
8007a150777ae30e,ffa49c58721a8504,compose-post-service,UploadUserMentions,1635326911379401,1635326911379,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c14d4802ad18137e,8007a150777ae30e,,,
8007a150777ae30e,2adb76418711005b,compose-post-service,RedisHashSet,1635326911379425,1635326911379,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ffa49c58721a8504,8007a150777ae30e,,,
8007a150777ae30e,eff82b21a5c8a15b,compose-post-service,UploadText,1635326911380251,1635326911380,4067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,bafe120c6df183b6,8007a150777ae30e,,,
8007a150777ae30e,20f4a639635ff6b4,compose-post-service,RedisHashSet,1635326911380263,1635326911380,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,eff82b21a5c8a15b,8007a150777ae30e,,,
8007a150777ae30e,9221218119924abd,user-timeline-service,WriteUserTimeline,1635326911381222,1635326911381,2895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,eff82b21a5c8a15b,8007a150777ae30e,,,
8007a150777ae30e,45b6f556d0051790,post-storage-service,StorePost,1635326911381227,1635326911381,1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,eff82b21a5c8a15b,8007a150777ae30e,,,
8007a150777ae30e,adcab270acfea3a6,user-timeline-service,MongoFindUser,1635326911381250,1635326911381,2873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9221218119924abd,8007a150777ae30e,,,
8007a150777ae30e,5d37e8c37d5be363,post-storage-service,MongoInsertPost,1635326911381258,1635326911381,1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,45b6f556d0051790,8007a150777ae30e,,,
8007a150777ae30e,5141f91151f425c6,write-home-timeline-service,FanoutHomeTimelines,1635326911382361,1635326911382,2674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,eff82b21a5c8a15b,8007a150777ae30e,,,
8007a150777ae30e,6dba6124d4d57588,user-timeline-service,MongoInsert,1635326911382482,1635326911382,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9221218119924abd,8007a150777ae30e,,,
8007a150777ae30e,f65a1a7676c60dd,social-graph-service,GetFollowers,1635326911382484,1635326911382,1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5141f91151f425c6,8007a150777ae30e,,,
8007a150777ae30e,cb3077495ef93ea,social-graph-service,RedisGet,1635326911382499,1635326911382,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f65a1a7676c60dd,8007a150777ae30e,,,
8007a150777ae30e,f729c80d2d430a26,social-graph-service,MongoFindUser,1635326911383009,1635326911383,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f65a1a7676c60dd,8007a150777ae30e,,,
8007a150777ae30e,f22655d2d5dbd2e8,user-timeline-service,RedisUpdate,1635326911383511,1635326911383,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9221218119924abd,8007a150777ae30e,,,
8007a150777ae30e,8ab9f42b0d5291c7,social-graph-service,RedisInsert,1635326911383682,1635326911383,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f65a1a7676c60dd,8007a150777ae30e,,,
8007a150777ae30e,11e34e20a5207415,write-home-timeline-service,RedisUpdate,1635326911384336,1635326911384,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5141f91151f425c6,8007a150777ae30e,,,
cec37413b0ed7f1,cec37413b0ed7f1,nginx-web-server,/wrk2-api/post/compose,1635326911403000,1635326911403,10222,string,sampler.type,const,bool,sampler.param,true,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,14,string,peer.address,172.21.0.1:55166,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,
cec37413b0ed7f1,ca63030f1aedcc8a,nginx-web-server,/wrk2-api/post/compose,1635326911403171,1635326911403,10051,string,component,nginx,string,nginx.worker_pid,14,string,peer.address,172.21.0.1:55166,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,cec37413b0ed7f1,cec37413b0ed7f1,,,
cec37413b0ed7f1,b4e8188693b9607,nginx-web-server,ComposePost,1635326911403262,1635326911403,9855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ca63030f1aedcc8a,cec37413b0ed7f1,,,
cec37413b0ed7f1,db75c476f9016736,media-service,UploadMedia,1635326911403608,1635326911403,2756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b4e8188693b9607,cec37413b0ed7f1,,,
cec37413b0ed7f1,db31dd65de31b45f,compose-post-service,UploadMedia,1635326911403742,1635326911403,1354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,db75c476f9016736,cec37413b0ed7f1,,,
cec37413b0ed7f1,f8fa9804e28c59e,compose-post-service,RedisHashSet,1635326911403768,1635326911403,1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,db31dd65de31b45f,cec37413b0ed7f1,,,
cec37413b0ed7f1,b4394ad09ced4eb6,unique-id-service,UploadUniqueId,1635326911404006,1635326911404,1444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b4e8188693b9607,cec37413b0ed7f1,,,
cec37413b0ed7f1,9bd946899633cdca,text-service,UploadText,1635326911404024,1635326911404,8797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b4e8188693b9607,cec37413b0ed7f1,,,
cec37413b0ed7f1,81a16a36761ae1ea,user-service,UploadUserWithUserId,1635326911404034,1635326911404,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b4e8188693b9607,cec37413b0ed7f1,,,
cec37413b0ed7f1,185928f5f0e56e9d,compose-post-service,UploadUniqueId,1635326911404730,1635326911404,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b4394ad09ced4eb6,cec37413b0ed7f1,,,
cec37413b0ed7f1,4a9603d5104e0e98,compose-post-service,RedisHashSet,1635326911404744,1635326911404,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,185928f5f0e56e9d,cec37413b0ed7f1,,,
cec37413b0ed7f1,b9649972dc7c33a5,user-mention-service,UploadUserMentions,1635326911404788,1635326911404,7863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9bd946899633cdca,cec37413b0ed7f1,,,
cec37413b0ed7f1,3715d2d8d6b28bfd,url-shorten-service,UploadUrls,1635326911404788,1635326911404,1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9bd946899633cdca,cec37413b0ed7f1,,,
cec37413b0ed7f1,2b066e83c3a624fe,compose-post-service,UploadCreator,1635326911404832,1635326911404,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,81a16a36761ae1ea,cec37413b0ed7f1,,,
cec37413b0ed7f1,56d2fc89911ec27f,compose-post-service,RedisHashSet,1635326911404845,1635326911404,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2b066e83c3a624fe,cec37413b0ed7f1,,,
cec37413b0ed7f1,c940ce7ae8c55e34,compose-post-service,UploadUrls,1635326911404977,1635326911404,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,3715d2d8d6b28bfd,cec37413b0ed7f1,,,
cec37413b0ed7f1,30fad786f025ed83,compose-post-service,RedisHashSet,1635326911404993,1635326911404,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c940ce7ae8c55e34,cec37413b0ed7f1,,,
cec37413b0ed7f1,435db0da820f115f,compose-post-service,UploadText,1635326911407666,1635326911407,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9bd946899633cdca,cec37413b0ed7f1,,,
cec37413b0ed7f1,a26172b26d1340cc,compose-post-service,RedisHashSet,1635326911407685,1635326911407,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,435db0da820f115f,cec37413b0ed7f1,,,
cec37413b0ed7f1,38d66f837ac529a5,compose-post-service,UploadUserMentions,1635326911409064,1635326911409,3261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b9649972dc7c33a5,cec37413b0ed7f1,,,
cec37413b0ed7f1,dfd355f1e8191b6a,compose-post-service,RedisHashSet,1635326911409089,1635326911409,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,38d66f837ac529a5,cec37413b0ed7f1,,,
cec37413b0ed7f1,cea902f176c1f43,user-timeline-service,WriteUserTimeline,1635326911410059,1635326911410,1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,38d66f837ac529a5,cec37413b0ed7f1,,,
cec37413b0ed7f1,f27e101f190edb0e,post-storage-service,StorePost,1635326911410079,1635326911410,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,38d66f837ac529a5,cec37413b0ed7f1,,,
cec37413b0ed7f1,bcccd2811b56304e,user-timeline-service,MongoFindUser,1635326911410089,1635326911410,1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,cea902f176c1f43,cec37413b0ed7f1,,,
cec37413b0ed7f1,6961d9b0aefe1aac,post-storage-service,MongoInsertPost,1635326911410114,1635326911410,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f27e101f190edb0e,cec37413b0ed7f1,,,
cec37413b0ed7f1,b0572a31b0032d72,user-timeline-service,MongoInsert,1635326911410721,1635326911410,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,cea902f176c1f43,cec37413b0ed7f1,,,
cec37413b0ed7f1,b35fdd0ee809cace,user-timeline-service,RedisUpdate,1635326911411312,1635326911411,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,cea902f176c1f43,cec37413b0ed7f1,,,
cec37413b0ed7f1,ac05beb96346073f,write-home-timeline-service,FanoutHomeTimelines,1635326911412924,1635326911412,3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,38d66f837ac529a5,cec37413b0ed7f1,,,
cec37413b0ed7f1,2962b79a5172965c,social-graph-service,GetFollowers,1635326911413047,1635326911413,966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ac05beb96346073f,cec37413b0ed7f1,,,
cec37413b0ed7f1,72e2163eef98dcca,social-graph-service,RedisGet,1635326911413062,1635326911413,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2962b79a5172965c,cec37413b0ed7f1,,,
cec37413b0ed7f1,7552656d8d1eb16e,write-home-timeline-service,RedisUpdate,1635326911414112,1635326911414,2316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ac05beb96346073f,cec37413b0ed7f1,,,
b1fc6185ebf4353e,b1fc6185ebf4353e,nginx-web-server,/wrk2-api/post/compose,1635326912049000,1635326912049,6461,string,sampler.type,const,bool,sampler.param,true,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,21,string,peer.address,172.21.0.1:55198,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,
b1fc6185ebf4353e,5d4a60fdcbcdab98,nginx-web-server,/wrk2-api/post/compose,1635326912049253,1635326912049,6208,string,component,nginx,string,nginx.worker_pid,21,string,peer.address,172.21.0.1:55198,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,b1fc6185ebf4353e,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,6b140045f628ce4a,nginx-web-server,ComposePost,1635326912049341,1635326912049,5991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5d4a60fdcbcdab98,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,7e95bc61d37ab1f1,media-service,UploadMedia,1635326912049684,1635326912049,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6b140045f628ce4a,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,31f5ee8a51d5b192,user-service,UploadUserWithUserId,1635326912049785,1635326912049,1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6b140045f628ce4a,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,5e5f57ffaa378369,compose-post-service,UploadMedia,1635326912049820,1635326912049,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,7e95bc61d37ab1f1,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,7ff4e286058643c6,compose-post-service,RedisHashSet,1635326912049849,1635326912049,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5e5f57ffaa378369,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,81af92028ac454b3,compose-post-service,UploadCreator,1635326912049885,1635326912049,955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,31f5ee8a51d5b192,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,164e539f203d5fe3,compose-post-service,RedisHashSet,1635326912049897,1635326912049,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,81af92028ac454b3,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,8631ec20d1f73707,text-service,UploadText,1635326912050083,1635326912050,5059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6b140045f628ce4a,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,b149b68cbe6929f0,unique-id-service,UploadUniqueId,1635326912050155,1635326912050,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6b140045f628ce4a,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,92adacfbdb99799e,compose-post-service,UploadUniqueId,1635326912050267,1635326912050,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b149b68cbe6929f0,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,349b0f677300a9a8,compose-post-service,RedisHashSet,1635326912050280,1635326912050,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,92adacfbdb99799e,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,a6bd07ba856ddb7a,user-mention-service,UploadUserMentions,1635326912050984,1635326912050,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8631ec20d1f73707,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,ce10b7e4372c4de5,url-shorten-service,UploadUrls,1635326912050997,1635326912050,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8631ec20d1f73707,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,1ce25c012903a66a,compose-post-service,UploadUrls,1635326912051205,1635326912051,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ce10b7e4372c4de5,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,f7f2b3d9d6699d63,compose-post-service,RedisHashSet,1635326912051225,1635326912051,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1ce25c012903a66a,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,b6fe6f3d6ce103ad,compose-post-service,UploadUserMentions,1635326912051617,1635326912051,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a6bd07ba856ddb7a,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,f47d3ed848345380,compose-post-service,RedisHashSet,1635326912051640,1635326912051,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b6fe6f3d6ce103ad,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,f453f01da4484b33,compose-post-service,UploadText,1635326912052405,1635326912052,2455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8631ec20d1f73707,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,4f9a583aacade581,compose-post-service,RedisHashSet,1635326912052417,1635326912052,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f453f01da4484b33,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,42cc30e2cb64066b,user-timeline-service,WriteUserTimeline,1635326912053244,1635326912053,1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f453f01da4484b33,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,a5bf9707be7537d1,user-timeline-service,MongoFindUser,1635326912053279,1635326912053,1246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,42cc30e2cb64066b,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,122340a020e0750c,post-storage-service,StorePost,1635326912053336,1635326912053,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f453f01da4484b33,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,77594aa822caa49f,post-storage-service,MongoInsertPost,1635326912053370,1635326912053,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,122340a020e0750c,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,568b727054937083,user-timeline-service,MongoInsert,1635326912053923,1635326912053,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,42cc30e2cb64066b,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,50efe3b930b096cf,user-timeline-service,RedisUpdate,1635326912054290,1635326912054,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,42cc30e2cb64066b,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,b5e99448bd320ca4,write-home-timeline-service,FanoutHomeTimelines,1635326912055026,1635326912055,2427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f453f01da4484b33,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,449d8b25582dc80f,social-graph-service,GetFollowers,1635326912055134,1635326912055,1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b5e99448bd320ca4,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,4dc031afd76dc632,social-graph-service,RedisGet,1635326912055150,1635326912055,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,449d8b25582dc80f,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,e73bd1e41df9d8dc,social-graph-service,MongoFindUser,1635326912055864,1635326912055,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,449d8b25582dc80f,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,23ffdb963a51f94e,social-graph-service,RedisInsert,1635326912056444,1635326912056,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,449d8b25582dc80f,b1fc6185ebf4353e,,,
b1fc6185ebf4353e,34598de5329c1eef,write-home-timeline-service,RedisUpdate,1635326912056933,1635326912056,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b5e99448bd320ca4,b1fc6185ebf4353e,,,
